Date,Weekly Cases,Average Cases,Weekly Hospitalizations,Weekly Deaths,Avg Cases MI,Avg Positives Rate
2021-01-08,691.0,120.8,49.0,9.0,309.322578088922,0.08515664391333702
2021-01-09,674.0,118.8,35.0,11.0,266.1485786736838,0.08339462324607748
2021-01-10,665.0,100.8,35.0,11.0,232.26518672754742,0.08178903531858014
2021-01-11,615.0,101.0,35.0,11.0,238.82326258809,0.07861893213158981
2021-01-12,553.0,82.0,35.0,11.0,227.34662983214062,0.07481609112096188
2021-01-13,539.0,73.2,35.0,11.0,222.42807293673383,0.07057052073030884
2021-01-14,518.0,81.8,35.0,11.0,229.5326551189882,0.0659651260008538
2021-01-15,515.0,88.0,35.0,11.0,247.02085741376823,0.06091504974658907
2021-01-16,519.0,76.6,25.0,6.0,233.90470569268322,0.05542069560298938
2021-01-17,500.0,77.0,25.0,6.0,221.8815666150218,0.05053264553201248
2021-01-18,481.0,77.2,25.0,6.0,221.8815666150218,0.047244512921569705
2021-01-19,491.0,66.0,25.0,6.0,224.61409822358118,0.045111047081954424
2021-01-20,501.0,63.2,25.0,6.0,216.41650339790323,0.041777175651765266
2021-01-21,496.0,64.4,25.0,6.0,210.40493385907263,0.03885204714055784
2021-01-22,498.0,74.0,25.0,6.0,229.5326551189884,0.0363286121545107
2021-01-23,502.0,72.8,17.0,5.0,227.89313615385262,0.03418305125258998
2021-01-24,540.0,67.4,17.0,5.0,230.07916144070018,0.03166793168763412
2021-01-25,580.0,78.4,17.0,5.0,249.7533890223276,0.03096842661309216
2021-01-26,605.0,85.8,17.0,5.0,277.6252114296332,0.03097854767455528
2021-01-27,656.0,90.8,17.0,5.0,307.1365528020744,0.0328431817311655
2021-01-28,688.0,106.8,17.0,5.0,322.9852361317188,0.033770223556851296
2021-02-07,496.0,72.0,18.0,6.0,251.93941430917502,0.02847182056590334
2021-02-08,516.0,65.0,18.0,6.0,296.7529326895488,0.0279212712479028
2021-02-09,537.0,63.8,18.0,6.0,350.3105522173128,0.027299915969705563
2021-02-10,525.0,62.6,18.0,6.0,353.0430838258722,0.02590378791216178
2021-02-11,505.0,78.6,18.0,6.0,357.41513439956714,0.02468341200052128
2021-02-12,479.0,80.8,18.0,6.0,355.2291091127198,0.02385904761278342
2021-02-13,468.0,83.8,7.0,7.0,292.927388437566,0.02348116573890114
2021-02-14,441.0,73.6,7.0,7.0,221.881566615022,0.02305121031508658
2021-02-15,380.0,62.6,7.0,7.0,212.0444528242082,0.022909874022098858
2021-02-16,339.0,47.8,7.0,7.0,213.1374654676318,0.022490147010304003
2021-02-17,354.0,46.4,7.0,7.0,226.8001235104286,0.02255551390124718
2021-02-18,365.0,48.2,7.0,7.0,233.904705692683,0.022068759715751
2021-02-19,360.0,55.8,7.0,7.0,230.62566776241178,0.02138785040351194
2021-02-20,361.0,58.6,11.0,4.0,201.6608327116824,0.02073786230226952
2021-02-21,352.0,52.8,11.0,4.0,171.0564786958174,0.0204225246454547
2021-02-22,346.0,50.6,11.0,4.0,140.4521246799524,0.01947080211364068
2021-02-23,353.0,44.4,11.0,4.0,142.091643645088,0.018760303217291642
2021-02-24,321.0,43.6,11.0,4.0,141.545137323376,0.018154531170355
2021-02-25,323.0,51.8,11.0,4.0,150.289238470766,0.01791001461402738
2021-02-26,308.0,55.2,11.0,4.0,149.19622582734223,0.01739049123416374
2021-02-27,312.0,52.8,8.0,0.0,140.45212467995225,0.01703708797429122
2021-02-28,305.0,47.0,8.0,0.0,113.12680859435841,0.016618612645700796
2021-03-01,306.0,40.8,8.0,0.0,116.9523528463416,0.01648185553825738
2021-03-02,276.0,32.2,8.0,0.0,104.9292137686804,0.0162169421074577
2021-03-03,277.0,34.6,8.0,0.0,114.76632755949417,0.01609593551966762
2021-03-04,246.0,32.4,8.0,0.0,109.84777066408722,0.01572784299682198
2021-03-05,254.0,37.8,8.0,0.0,119.13837813318905,0.0153574645033084
2021-03-06,237.0,37.0,17.0,1.0,103.83620112525655,0.01489339266354272
2021-03-07,250.0,34.6,17.0,1.0,105.47572009039216,0.01416486519781764
2021-03-08,237.0,32.2,17.0,1.0,102.74318848183275,0.01350555024738452
2021-03-09,241.0,34.0,17.0,1.0,110.9407833075109,0.01334489989403052
2021-03-10,240.0,31.8,17.0,1.0,120.2313907766129,0.01303956236952854
2021-03-11,264.0,37.8,17.0,1.0,133.347542497698,0.01297979421386016
2021-03-12,287.0,39.0,17.0,1.0,150.2892384707662,0.013092470079110399
2021-03-13,311.0,42.4,13.0,0.0,155.2077953661732,0.013218232837358299
2021-03-14,316.0,40.4,13.0,0.0,150.2892384707664,0.013513018059387441
2021-03-15,347.0,43.0,13.0,0.0,160.1263522615802,0.014235896224897283
2021-03-16,372.0,42.8,13.0,0.0,171.0564786958176,0.01470422747680294
2021-03-17,394.0,49.6,13.0,0.0,174.8820229478006,0.0155577053143204
2021-03-18,397.0,52.6,13.0,0.0,174.88202294780058,0.01670453687207562
2021-03-19,413.0,58.0,13.0,0.0,211.49794650249618,0.018099969749750842
2021-03-20,436.0,57.0,25.0,0.0,231.1721740841236,0.01921495945983552
2021-03-21,472.0,56.6,25.0,0.0,252.48592063088682,0.0205894136768004
2021-03-22,522.0,59.0,25.0,0.0,307.1365528020744,0.02169888494718766
2021-03-23,590.0,64.6,25.0,0.0,378.1823746246182,0.02286922531805976
2021-03-24,674.0,78.2,25.0,0.0,440.48409529977215,0.024142453399771717
2021-03-25,745.0,99.4,25.0,0.0,483.6580947150105,0.0255415615195728
2021-03-26,791.0,117.2,25.0,0.0,526.285587808537,0.027131678015103262
2021-03-27,820.0,122.0,41.0,3.0,504.9718412617738,0.02960314991855944
2021-03-28,832.0,113.8,41.0,3.0,476.5535125327562,0.03233364590957394
2021-03-29,877.0,112.4,41.0,3.0,473.82098092419676,0.034479923234098
2021-03-30,887.0,112.2,41.0,3.0,477.6465251761798,0.0370167703531259
2021-04-01,897.0,111.4,41.0,3.0,497.3207527578073,0.041191654976293825
2021-04-02,935.0,130.4,41.0,3.0,521.36703091313,0.04465506262599782
2021-04-03,962.0,137.8,54.0,5.0,492.94870218411245,0.04866368606828396
2021-04-04,1000.0,138.6,54.0,5.0,472.1814619590612,0.05292333562969124
2021-04-05,1118.0,145.4,54.0,5.0,500.053284366367,0.059809402163119786
2021-04-06,1197.0,150.8,54.0,5.0,540.4947521730458,0.06681896628648312
2021-04-07,1253.0,162.2,54.0,5.0,562.9015113632328,0.07016284503994796
2021-04-08,1290.0,183.8,54.0,5.0,595.1453843442334,0.073913641021211
2021-04-09,1319.0,201.2,54.0,5.0,617.5521435344201,0.07590772389140163
2021-04-10,1310.0,189.2,70.0,3.0,576.5641694060294,0.07549097308125283
2021-04-11,1319.0,182.6,70.0,3.0,520.2740182697062,0.07290072365622788
2021-04-12,1302.0,183.8,70.0,3.0,515.9019676960112,0.06833755002254917
2021-04-13,1224.0,177.0,70.0,3.0,492.4021958624006,0.0618439056035208
2021-04-14,1184.0,176.2,70.0,3.0,474.91399356762065,0.05682400687464052
2021-04-15,1121.0,188.4,70.0,3.0,476.0070062110444,0.050833995064451465
2021-04-16,1046.0,191.8,70.0,3.0,454.1467533425692,0.045119930444937964
2021-04-17,1003.0,163.4,75.0,2.0,396.2170832411102,0.0428186743583596
2021-04-18,932.0,145.6,75.0,2.0,343.20597003505816,0.04126507467725604
2021-04-19,855.0,127.2,75.0,2.0,321.892223488295,0.04015633055011452
2021-04-20,784.0,110.8,75.0,2.0,298.9389579763962,0.039936810602480666
2021-04-21,731.0,107.2,75.0,2.0,295.65992004612497,0.040670706633953904
2021-04-22,689.0,104.6,75.0,2.0,296.206426367837,0.04097474819757017
2021-04-23,643.0,105.2,75.0,2.0,294.56690740270136,0.04156144153849352
2021-04-24,596.0,97.4,54.0,9.0,258.4974901697176,0.041081474622796536
2021-04-25,583.0,87.0,54.0,9.0,243.741819483497,0.03999097323983218
2021-04-26,536.0,74.6,54.0,9.0,247.02085741376817,0.0384377274763449
2021-04-27,502.0,67.4,54.0,9.0,251.939414309175,0.03768377545514286
2021-04-28,445.0,64.2,54.0,9.0,253.5789332743106,0.036060380624076724
2021-04-29,418.0,62.0,54.0,9.0,265.05556603026,0.03484969196302838
2021-04-30,403.0,68.8,54.0,9.0,249.75338902232738,0.03395431468037315
2021-05-01,398.0,66.4,32.0,5.0,205.4863769636654,0.033296992162680776
2021-05-02,388.0,58.2,32.0,5.0,171.05647869581722,0.032198441741670206
2021-05-03,360.0,53.2,32.0,5.0,157.9403269747322,0.0319064158654859
2021-05-04,337.0,51.2,32.0,5.0,133.34754249769782,0.030777561272920438
2021-05-05,329.0,45.2,32.0,5.0,131.1615172108502,0.030275322561360663
2021-05-06,296.0,45.0,32.0,5.0,126.78946663715529,0.02959361776068318
2021-05-07,284.0,48.4,32.0,5.0,122.96392238517208,0.029307248577441204
2021-05-08,267.0,46.6,28.0,5.0,107.6617453772395,0.028655532868662535
2021-05-09,236.0,39.8,28.0,5.0,98.91764422984946,0.02917994352664872
2021-05-10,236.0,34.2,28.0,5.0,94.54559365615447,0.028876073698535943
2021-05-11,231.0,32.0,28.0,5.0,96.18511262129019,0.0299905584796717
2021-05-12,223.0,33.4,28.0,5.0,91.81306204759525,0.0298982447128655
2021-05-13,217.0,33.8,28.0,5.0,96.73161894300225,0.030494727339170517
2021-05-14,197.0,36.2,28.0,5.0,112.03379595093467,0.030248152050024957
2021-05-15,196.0,36.4,17.0,4.0,114.76632755949409,0.030414248292386183
2021-05-16,187.0,31.8,17.0,4.0,111.48728962922273,0.02891140623189306
2021-05-17,169.0,23.4,17.0,4.0,123.51042870688403,0.02844284230406362
2021-05-18,154.0,22.8,17.0,4.0,136.62658042796903,0.02719879678006452
2021-05-19,142.0,21.2,17.0,4.0,132.25452985427404,0.02628877386672538
2021-05-20,130.0,21.6,17.0,4.0,130.06850456742666,0.0251341446017239
2021-05-21,128.0,22.6,17.0,4.0,134.98706146283362,0.024804369080669877
2021-05-22,119.0,22.4,13.0,6.0,120.2313907766129,0.02397122201605614
2021-05-23,111.0,19.0,13.0,6.0,100.55716319498529,0.02395050888669556
2021-05-24,107.0,17.8,13.0,6.0,107.11523905552788,0.023946556636635138
2021-05-25,98.0,15.6,13.0,6.0,101.65017583840908,0.023488147245946438
2021-05-26,81.0,12.4,13.0,6.0,90.1735430824596,0.022365994725435358
2021-05-27,73.0,12.0,13.0,6.0,84.70847986534082,0.021438198098682658
2021-05-28,61.0,11.8,13.0,6.0,82.52245457849332,0.019553616746524522
2021-05-29,52.0,9.4,6.0,2.0,63.94123964028952,0.01778851115802388
2021-05-30,52.0,6.6,6.0,2.0,53.01111320605198,0.016262015043465358
2021-06-01,45.0,6.8,6.0,2.0,63.39473331857759,0.013726162066394421
2021-06-02,39.0,7.8,6.0,2.0,59.56918906659446,0.013208655174509382
2021-06-03,40.0,6.8,6.0,2.0,59.56918906659446,0.012404807141548641
2021-06-04,34.0,6.4,6.0,2.0,61.755214353441986,0.0115852513580646
2021-06-05,35.0,6.6,8.0,2.0,65.03425228371324,0.0109272635474229
2021-06-06,35.0,5.0,8.0,2.0,48.63906263235698,0.010059917434241481
2021-06-07,32.0,4.0,8.0,2.0,55.1971384928995,0.00916377382582156
2021-06-08,24.0,3.2,8.0,2.0,64.4877459620015,0.00830975783044636
2021-06-09,26.0,3.8,8.0,2.0,65.58075860542525,0.007855775096320222
2021-06-10,26.0,3.4,8.0,2.0,65.58075860542525,0.00747616106656942
2021-06-11,27.0,4.0,8.0,2.0,70.49931550083214,0.0076699081213563005
2021-06-12,26.0,3.4,1.0,2.0,65.58075860542526,0.00786551865167448
2021-06-13,22.0,4.0,1.0,2.0,52.464606884340114,0.00824796825973732
2021-06-14,21.0,3.2,1.0,2.0,53.55761952776388,0.008506717955546039
